customer_id,signup_date,gender,age_group,city,membership_tier,preferred_channel,email_subscribed
CUST-26978,2021-08-14,Female,65+,Perth,Silver,In-Store,0
CUST-26979,2021-10-04,Female,18-24,Toronto,Silver,In-Store,1
CUST-26980,2022-03-28,Female,45-54,Singapore,Bronze,In-Store,1
CUST-26981,2021-10-16,Male,45-54,Brisbane,Platinum,Online,1
CUST-26982,2021-03-01,Male,65+,Toronto,Platinum,Online,1
CUST-26983,2021-05-24,Female,65+,London,Silver,Online,0
CUST-26984,2022-02-26,Male,65+,Brisbane,Gold,In-Store,1
CUST-26985,2022-09-03,Female,25-34,Auckland,Bronze,In-Store,1
CUST-26986,2021-01-20,Female,55-64,Melbourne,Bronze,In-Store,1
CUST-26987,2022-05-19,Male,65+,Toronto,Silver,Online,1
CUST-26988,2022-01-29,Male,18-24,Brisbane,Silver,In-Store,1
CUST-26989,2022-08-02,Male,65+,Singapore,Silver,Online,1
CUST-26990,2021-03-10,Male,35-44,Sydney,Silver,Online,1
CUST-26991,2022-02-11,Male,55-64,New York,Silver,In-Store,1
CUST-26992,2021-09-27,Female,18-24,Adelaide,Silver,Online,0
CUST-26993,2021-07-23,Female,25-34,Toronto,Gold,Online,0
CUST-26994,2021-08-26,Male,18-24,Brisbane,Gold,Online,0
CUST-26995,2021-11-18,Male,35-44,Brisbane,Silver,In-Store,1
CUST-26996,2021-07-27,Female,35-44,London,Bronze,In-Store,0
CUST-26997,2021-04-22,Female,45-54,New York,Silver,Online,1
CUST-26998,2021-03-23,Male,45-54,Sydney,Bronze,In-Store,1
CUST-26999,2021-07-29,Male,25-34,Melbourne,Gold,Online,1
CUST-27000,2021-03-22,Male,55-64,Brisbane,Silver,In-Store,1
CUST-27001,2021-01-01,Male,45-54,Melbourne,Bronze,Online,0
CUST-27002,2021-08-13,Male,45-54,Adelaide,Bronze,Online,1
CUST-27003,2022-06-10,Female,65+,Auckland,Silver,In-Store,1
CUST-27004,2021-05-16,Female,45-54,Toronto,Silver,In-Store,1
CUST-27005,2022-07-14,Female,55-64,Auckland,Bronze,Online,1
CUST-27006,2022-01-21,Female,18-24,Adelaide,Gold,Online,1
CUST-27007,2021-08-12,Female,45-54,Melbourne,Bronze,In-Store,0
CUST-27008,2022-11-15,Male,55-64,Perth,Silver,In-Store,1
CUST-27009,2021-11-11,Female,35-44,Singapore,Silver,Online,0
CUST-27010,2021-02-20,Female,65+,Brisbane,Bronze,Online,1
CUST-27011,2022-08-16,Male,35-44,Sydney,Silver,Online,1
CUST-27012,2021-05-25,Female,45-54,Perth,Bronze,Online,1
CUST-27013,2022-06-07,Female,18-24,Melbourne,Bronze,In-Store,1
CUST-27014,2022-03-18,Female,35-44,Perth,Silver,Online,1
CUST-27015,2021-02-24,Male,25-34,Toronto,Bronze,Online,1
CUST-27016,2021-07-29,Male,65+,Perth,Gold,Online,1
CUST-27017,2021-04-15,Female,45-54,Toronto,Silver,Online,0
CUST-27018,2022-07-02,Female,18-24,Brisbane,Platinum,In-Store,1
CUST-27019,2022-04-20,Male,65+,Toronto,Bronze,Online,0
CUST-27020,2022-11-15,Female,55-64,Brisbane,Bronze,Online,1
CUST-27021,2021-07-11,Female,18-24,Sydney,Bronze,Online,0
CUST-27022,2021-06-15,Female,65+,Melbourne,Gold,Online,1
CUST-27023,2022-05-19,Male,55-64,New York,Gold,Online,1
CUST-27024,2021-07-06,Male,18-24,Adelaide,Bronze,In-Store,1
CUST-27025,2021-09-25,Female,55-64,London,Bronze,Online,0
CUST-27026,2021-06-25,Female,55-64,New York,Bronze,Online,1
CUST-27027,2021-12-15,Male,65+,Toronto,Bronze,In-Store,1
CUST-27028,2022-12-05,Female,55-64,Toronto,Silver,In-Store,1
CUST-27029,2021-08-28,Female,45-54,Adelaide,Bronze,In-Store,1
CUST-27030,2022-07-07,Female,25-34,Melbourne,Bronze,In-Store,1
CUST-27031,2022-06-12,Male,25-34,New York,Silver,Online,0
CUST-27032,2022-11-29,Female,35-44,London,Bronze,Online,1
CUST-27033,2021-01-30,Other,35-44,Adelaide,Silver,Online,1
CUST-27034,2022-08-10,Male,45-54,Sydney,Silver,Online,1
CUST-27035,2022-05-20,Male,65+,Singapore,Bronze,Online,1
CUST-27036,2022-07-12,Male,65+,London,Gold,In-Store,1
CUST-27037,2022-02-17,Other,65+,Melbourne,Bronze,Online,1
CUST-27038,2022-04-10,Female,45-54,Sydney,Bronze,Online,1
CUST-27039,2022-02-17,Female,45-54,Adelaide,Bronze,Online,1
CUST-27040,2022-02-19,Female,55-64,Brisbane,Silver,Online,1
CUST-27041,2021-01-16,Male,35-44,Sydney,Gold,In-Store,0
CUST-27042,2022-01-21,Male,55-64,Brisbane,Gold,Online,1
CUST-27043,2021-03-28,Other,65+,Brisbane,Platinum,Online,1
CUST-27044,2021-07-04,Male,25-34,Auckland,Gold,Online,1
CUST-27045,2021-12-02,Female,65+,Brisbane,Bronze,In-Store,1
CUST-27046,2021-03-30,Male,45-54,Auckland,Bronze,In-Store,1
CUST-27047,2021-01-16,Female,35-44,New York,Silver,Online,1
CUST-27048,2022-04-04,Male,18-24,Perth,Platinum,Online,1
CUST-27049,2022-02-19,Female,55-64,Brisbane,Silver,In-Store,0
CUST-27050,2021-03-16,Female,55-64,Brisbane,Bronze,Online,0
CUST-27051,2021-03-16,Female,55-64,Brisbane,Bronze,Online,1
CUST-27052,2021-12-02,Other,55-64,London,Bronze,Online,1
CUST-27053,2022-04-13,Male,55-64,Sydney,Bronze,Online,1
CUST-27054,2022-07-25,Female,55-64,New York,Bronze,Online,1
CUST-27055,2022-11-30,Male,35-44,Adelaide,Silver,Online,1
CUST-27056,2022-03-17,Female,55-64,Singapore,Bronze,In-Store,1
CUST-27057,2022-07-09,Male,35-44,New York,Bronze,Online,1
CUST-27058,2021-01-17,Male,25-34,Brisbane,Silver,In-Store,1
CUST-27059,2021-02-08,Male,35-44,Sydney,Platinum,In-Store,1
CUST-27060,2022-09-12,Male,65+,Adelaide,Gold,Online,1
CUST-27061,2022-11-10,Other,55-64,London,Platinum,Online,1
CUST-27062,2022-09-05,Male,65+,Perth,Silver,Online,0
CUST-27063,2022-06-04,Male,35-44,Brisbane,Silver,Online,1
CUST-27064,2021-11-02,Male,55-64,Auckland,Silver,Online,1
CUST-27065,2022-09-17,Male,55-64,New York,Bronze,In-Store,1
CUST-27066,2022-10-07,Male,18-24,Melbourne,Gold,Online,1
CUST-27067,2021-10-18,Female,35-44,Toronto,Silver,Online,1
CUST-27068,2022-10-04,Male,55-64,New York,Silver,In-Store,1
CUST-27069,2022-04-14,Female,18-24,Toronto,Silver,Online,1
CUST-27070,2021-04-04,Male,35-44,Brisbane,Bronze,Online,1
CUST-27071,2021-08-29,Female,55-64,London,Bronze,In-Store,1
CUST-27072,2022-04-04,Male,45-54,Toronto,Gold,In-Store,1
CUST-27073,2021-07-20,Female,55-64,Brisbane,Silver,In-Store,1
CUST-27074,2021-01-27,Male,55-64,Toronto,Bronze,Online,1
CUST-27075,2021-10-09,Female,45-54,Melbourne,Silver,Online,1
CUST-27076,2022-09-21,Female,18-24,Toronto,Gold,Online,1
CUST-27077,2022-05-22,Female,55-64,New York,Silver,Online,1
CUST-27078,2022-05-20,Male,45-54,New York,Silver,In-Store,1
CUST-27079,2021-06-03,Female,55-64,Singapore,Silver,Online,1
CUST-27080,2022-03-23,Other,55-64,Toronto,Silver,Online,1
CUST-27081,2021-06-07,Female,25-34,Auckland,Platinum,In-Store,1
CUST-27082,2022-06-13,Male,55-64,Adelaide,Bronze,In-Store,0
CUST-27083,2022-05-21,Male,65+,Sydney,Silver,Online,1
CUST-27084,2022-10-21,Female,55-64,Auckland,Silver,Online,1
CUST-27085,2022-11-29,Female,55-64,Sydney,Bronze,Online,0
CUST-27086,2022-02-13,Male,65+,Brisbane,Silver,Online,0
CUST-27087,2022-11-30,Male,65+,Adelaide,Bronze,In-Store,1
CUST-27088,2022-01-13,Male,18-24,Perth,Silver,In-Store,1
CUST-27089,2021-01-31,Male,65+,Auckland,Bronze,Online,0
CUST-27090,2022-02-04,Female,45-54,Singapore,Silver,In-Store,1
CUST-27091,2021-12-06,Female,65+,Toronto,Bronze,Online,1
CUST-27092,2022-08-06,Male,18-24,Sydney,Bronze,Online,1
CUST-27093,2022-11-21,Male,18-24,Brisbane,Bronze,Online,1
CUST-27094,2021-10-14,Female,55-64,Brisbane,Platinum,In-Store,0
CUST-27095,2021-12-17,Male,35-44,Perth,Platinum,Online,0
CUST-27096,2021-09-15,Male,25-34,New York,Silver,In-Store,1
CUST-27097,2022-02-07,Male,45-54,Singapore,Bronze,Online,1
CUST-27098,2022-02-08,Male,25-34,Brisbane,Gold,Online,1
CUST-27099,2021-12-28,Other,55-64,Perth,Silver,Online,1
CUST-27100,2021-07-10,Female,65+,Adelaide,Bronze,Online,1
CUST-27101,2022-10-12,Male,25-34,New York,Bronze,In-Store,1
CUST-27102,2022-08-13,Female,35-44,London,Bronze,In-Store,1
CUST-27103,2021-08-16,Female,25-34,New York,Platinum,Online,1
CUST-27104,2022-08-10,Male,18-24,Auckland,Bronze,Online,1
CUST-27105,2022-02-19,Male,25-34,Perth,Gold,Online,1
CUST-27106,2021-03-23,Female,65+,Auckland,Silver,Online,1
CUST-27107,2021-07-11,Female,55-64,Auckland,Bronze,Online,1
CUST-27108,2022-05-10,Female,25-34,Auckland,Bronze,In-Store,0
CUST-27109,2022-02-03,Male,25-34,Singapore,Bronze,Online,1
CUST-27110,2021-06-25,Female,45-54,Singapore,Gold,In-Store,1
CUST-27111,2021-08-15,Male,65+,Adelaide,Platinum,In-Store,0
CUST-27112,2021-12-18,Female,55-64,Singapore,Silver,Online,1
CUST-27113,2022-12-04,Male,35-44,Melbourne,Silver,Online,0
CUST-27114,2021-08-17,Male,55-64,Melbourne,Bronze,In-Store,1
CUST-27115,2022-07-28,Male,65+,London,Bronze,Online,1
CUST-27116,2022-01-14,Male,35-44,Sydney,Gold,Online,0
CUST-27117,2022-10-24,Male,45-54,New York,Gold,Online,0
CUST-27118,2021-09-27,Female,45-54,New York,Silver,Online,1
CUST-27119,2021-11-29,Female,18-24,Singapore,Silver,In-Store,1
CUST-27120,2021-11-25,Other,45-54,Perth,Bronze,Online,1
CUST-27121,2021-09-25,Male,25-34,Sydney,Gold,Online,1
CUST-27122,2021-07-18,Male,35-44,Singapore,Silver,In-Store,1
CUST-27123,2021-05-03,Male,65+,New York,Silver,Online,0
CUST-27124,2022-08-14,Female,18-24,Melbourne,Bronze,Online,1
CUST-27125,2022-05-08,Female,55-64,Toronto,Silver,Online,0
CUST-27126,2021-06-18,Male,18-24,Adelaide,Bronze,Online,1
CUST-27127,2022-06-19,Female,65+,Auckland,Bronze,Online,1
CUST-27128,2022-08-19,Male,25-34,Perth,Platinum,Online,1
CUST-27129,2021-02-08,Female,18-24,Auckland,Bronze,Online,1
CUST-27130,2021-08-04,Female,45-54,Perth,Silver,In-Store,1
CUST-27131,2021-04-01,Female,35-44,Perth,Bronze,Online,1
CUST-27132,2022-04-10,Male,18-24,Auckland,Silver,In-Store,1
CUST-27133,2021-12-02,Female,25-34,Melbourne,Platinum,Online,1
CUST-27134,2021-08-10,Female,65+,Brisbane,Silver,Online,1
CUST-27135,2022-01-10,Male,55-64,Adelaide,Bronze,In-Store,1
CUST-27136,2022-03-06,Male,45-54,New York,Bronze,In-Store,1
CUST-27137,2021-04-10,Female,25-34,London,Gold,In-Store,1
CUST-27138,2022-04-04,Male,35-44,Sydney,Bronze,In-Store,1
CUST-27139,2021-01-17,Female,55-64,Perth,Silver,In-Store,1
CUST-27140,2021-06-03,Female,65+,Melbourne,Bronze,Online,1
CUST-27141,2021-10-18,Other,18-24,Sydney,Silver,In-Store,1
CUST-27142,2021-12-29,Male,25-34,Toronto,Silver,Online,0
CUST-27143,2022-01-28,Female,55-64,New York,Silver,Online,0
CUST-27144,2021-05-05,Female,65+,Singapore,Bronze,In-Store,1
CUST-27145,2022-06-21,Male,45-54,New York,Bronze,In-Store,0
CUST-27146,2021-03-03,Male,55-64,Brisbane,Silver,In-Store,1
CUST-27147,2022-05-05,Male,18-24,Perth,Silver,In-Store,1
CUST-27148,2022-01-05,Female,25-34,Adelaide,Bronze,Online,1
CUST-27149,2022-06-11,Female,55-64,New York,Bronze,In-Store,0
CUST-27150,2021-12-23,Male,45-54,Brisbane,Silver,Online,1
CUST-27151,2021-05-21,Other,35-44,New York,Gold,Online,0
CUST-27152,2022-03-15,Male,45-54,Sydney,Silver,Online,0
CUST-27153,2021-11-29,Female,55-64,New York,Bronze,Online,1
CUST-27154,2022-03-02,Female,45-54,New York,Bronze,Online,0
CUST-27155,2022-03-29,Female,35-44,Perth,Silver,In-Store,1
CUST-27156,2021-06-21,Male,25-34,Toronto,Gold,In-Store,1
CUST-27157,2022-12-25,Male,35-44,New York,Gold,In-Store,1
CUST-27158,2021-12-12,Male,65+,Perth,Bronze,Online,0
CUST-27159,2022-07-09,Male,65+,Auckland,Silver,In-Store,1
CUST-27160,2022-08-26,Female,45-54,Auckland,Silver,In-Store,1
CUST-27161,2021-11-21,Male,65+,Singapore,Silver,In-Store,1
CUST-27162,2021-10-22,Male,25-34,New York,Gold,In-Store,1
CUST-27163,2021-05-12,Female,35-44,Singapore,Silver,In-Store,0
CUST-27164,2021-05-02,Female,18-24,London,Bronze,Online,1
CUST-27165,2021-12-07,Male,18-24,Brisbane,Gold,In-Store,0
CUST-27166,2021-01-07,Male,18-24,Sydney,Silver,Online,0
CUST-27167,2021-06-09,Female,35-44,Auckland,Bronze,Online,1
CUST-27168,2022-10-17,Male,25-34,Singapore,Gold,In-Store,1
CUST-27169,2022-10-25,Male,25-34,Melbourne,Silver,In-Store,1
CUST-27170,2021-08-31,Male,25-34,Melbourne,Silver,Online,1
CUST-27171,2021-11-30,Male,35-44,Melbourne,Silver,Online,0
CUST-27172,2021-08-02,Male,18-24,Auckland,Bronze,Online,1
CUST-27173,2021-12-15,Male,45-54,Sydney,Bronze,Online,1
CUST-27174,2022-06-19,Other,25-34,London,Silver,In-Store,0
CUST-27175,2022-07-23,Male,65+,Brisbane,Bronze,In-Store,1
CUST-27176,2022-11-30,Female,18-24,Perth,Bronze,Online,0
CUST-27177,2021-11-07,Female,35-44,New York,Gold,In-Store,1
CUST-27178,2022-06-22,Male,55-64,London,Silver,In-Store,1
CUST-27179,2022-01-31,Other,55-64,Singapore,Silver,Online,1
CUST-27180,2022-05-18,Male,25-34,Toronto,Bronze,Online,0
CUST-27181,2022-12-08,Female,25-34,London,Silver,In-Store,1
CUST-27182,2022-04-05,Female,65+,Toronto,Bronze,In-Store,1
CUST-27183,2021-10-27,Male,65+,London,Bronze,Online,1
CUST-27184,2021-06-03,Female,65+,Sydney,Silver,Online,1
CUST-27185,2021-05-13,Female,35-44,New York,Bronze,In-Store,0
CUST-27186,2022-12-22,Male,25-34,Auckland,Bronze,In-Store,1
CUST-27187,2021-10-22,Male,25-34,Melbourne,Bronze,In-Store,1
CUST-27188,2022-06-23,Male,25-34,Brisbane,Platinum,Online,1
CUST-27189,2022-12-26,Female,55-64,Melbourne,Bronze,Online,1
CUST-27190,2021-05-17,Male,25-34,Melbourne,Gold,In-Store,0
CUST-27191,2021-05-10,Male,25-34,Singapore,Bronze,Online,1
CUST-27192,2021-05-27,Male,65+,Sydney,Silver,In-Store,1
CUST-27193,2022-10-04,Male,35-44,Singapore,Bronze,Online,0
CUST-27194,2021-04-05,Male,18-24,London,Silver,In-Store,0
CUST-27195,2021-01-09,Female,18-24,New York,Gold,In-Store,1
CUST-27196,2021-09-08,Male,45-54,Perth,Bronze,In-Store,0
CUST-27197,2022-05-17,Female,25-34,Adelaide,Silver,Online,1
CUST-27198,2022-07-21,Female,45-54,Auckland,Silver,In-Store,1
CUST-27199,2021-01-25,Other,55-64,Brisbane,Bronze,Online,1
CUST-27200,2022-04-28,Male,45-54,New York,Bronze,In-Store,0
CUST-27201,2022-12-25,Male,18-24,Toronto,Gold,In-Store,0
CUST-27202,2021-07-01,Other,25-34,Auckland,Platinum,In-Store,1
CUST-27203,2022-05-07,Female,45-54,Auckland,Bronze,In-Store,0
CUST-27204,2021-09-24,Female,65+,Auckland,Bronze,Online,1
CUST-27205,2022-07-30,Female,65+,Perth,Bronze,Online,1
CUST-27206,2022-05-11,Female,25-34,London,Bronze,In-Store,0
CUST-27207,2021-06-08,Male,55-64,Sydney,Bronze,In-Store,1
CUST-27208,2021-11-30,Female,25-34,Singapore,Bronze,In-Store,1
CUST-27209,2021-04-03,Female,55-64,Toronto,Bronze,Online,1
CUST-27210,2022-01-27,Female,65+,New York,Bronze,Online,0
CUST-27211,2021-09-04,Male,65+,Melbourne,Silver,In-Store,1
CUST-27212,2022-02-06,Female,18-24,New York,Bronze,In-Store,1
CUST-27213,2021-07-06,Male,65+,Toronto,Bronze,Online,1
CUST-27214,2021-05-04,Male,65+,Toronto,Silver,Online,1
CUST-27215,2021-06-29,Male,18-24,Toronto,Bronze,Online,1
CUST-27216,2022-12-05,Female,25-34,Adelaide,Silver,Online,0
CUST-27217,2022-03-30,Other,65+,Adelaide,Gold,In-Store,1
CUST-27218,2022-08-02,Male,65+,Singapore,Silver,In-Store,1
CUST-27219,2021-07-10,Female,18-24,Auckland,Silver,Online,1
CUST-27220,2021-07-06,Female,25-34,Brisbane,Bronze,In-Store,0
CUST-27221,2022-08-14,Male,55-64,Singapore,Gold,In-Store,1
CUST-27222,2021-08-08,Male,65+,London,Gold,Online,0
CUST-27223,2021-06-25,Male,18-24,London,Silver,In-Store,1
CUST-27224,2021-12-01,Female,65+,Singapore,Bronze,Online,1
CUST-27225,2021-03-19,Female,65+,Perth,Bronze,Online,1
CUST-27226,2021-08-30,Female,55-64,New York,Silver,In-Store,0
CUST-27227,2021-05-28,Male,25-34,Brisbane,Silver,Online,1
CUST-27228,2021-11-29,Female,65+,Auckland,Bronze,Online,1
CUST-27229,2022-12-21,Male,25-34,Singapore,Bronze,Online,1
CUST-27230,2022-07-08,Female,25-34,Auckland,Bronze,Online,0
CUST-27231,2022-07-24,Female,35-44,Perth,Gold,Online,1
CUST-27232,2022-03-04,Male,18-24,Toronto,Platinum,Online,1
CUST-27233,2022-10-23,Male,45-54,Toronto,Silver,In-Store,1
CUST-27234,2021-08-13,Male,25-34,London,Silver,Online,1
CUST-27235,2021-10-24,Male,25-34,Sydney,Bronze,In-Store,1
CUST-27236,2022-08-08,Female,35-44,Perth,Silver,In-Store,1
CUST-27237,2021-09-17,Female,55-64,Toronto,Bronze,In-Store,1
CUST-27238,2022-09-18,Female,65+,Melbourne,Silver,In-Store,1
CUST-27239,2021-07-04,Male,45-54,Singapore,Gold,Online,1
CUST-27240,2022-08-20,Female,45-54,Sydney,Silver,In-Store,0
CUST-27241,2021-07-11,Female,55-64,Brisbane,Bronze,In-Store,0
CUST-27242,2022-03-27,Female,18-24,Brisbane,Bronze,Online,0
CUST-27243,2021-02-26,Female,35-44,Adelaide,Silver,Online,1
CUST-27244,2022-11-14,Female,55-64,Toronto,Bronze,In-Store,0
CUST-27245,2022-06-24,Male,45-54,Melbourne,Silver,Online,1
CUST-27246,2021-08-08,Female,45-54,Auckland,Gold,In-Store,1
CUST-27247,2021-05-22,Male,55-64,New York,Bronze,In-Store,0
CUST-27248,2022-06-16,Male,25-34,Brisbane,Bronze,In-Store,1
CUST-27249,2021-06-02,Female,18-24,Melbourne,Bronze,Online,0
CUST-27250,2021-05-18,Male,35-44,London,Bronze,Online,1
CUST-27251,2021-02-25,Female,55-64,Adelaide,Silver,Online,1
CUST-27252,2021-06-27,Male,18-24,Sydney,Bronze,In-Store,0
CUST-27253,2021-09-29,Male,55-64,Toronto,Bronze,In-Store,1
CUST-27254,2022-09-14,Female,65+,Toronto,Silver,Online,1
CUST-27255,2022-06-16,Male,55-64,New York,Gold,Online,0
CUST-27256,2022-08-06,Male,45-54,Auckland,Silver,In-Store,1
CUST-27257,2022-12-02,Male,25-34,Auckland,Bronze,In-Store,1
CUST-27258,2022-11-15,Female,55-64,Auckland,Silver,Online,1
CUST-27259,2021-07-09,Male,25-34,New York,Silver,Online,1
CUST-27260,2022-02-08,Female,18-24,Sydney,Gold,Online,0
CUST-27261,2021-07-26,Male,18-24,Perth,Bronze,Online,1
CUST-27262,2021-11-06,Male,25-34,London,Silver,Online,1
CUST-27263,2022-10-23,Female,18-24,Singapore,Silver,In-Store,1
CUST-27264,2022-08-11,Male,35-44,Melbourne,Silver,Online,0
CUST-27265,2022-04-17,Male,18-24,Auckland,Silver,Online,1
CUST-27266,2021-06-16,Female,25-34,Singapore,Bronze,Online,0
CUST-27267,2021-04-06,Female,18-24,Brisbane,Silver,In-Store,1
CUST-27268,2022-10-21,Male,55-64,Brisbane,Silver,In-Store,1
CUST-27269,2022-08-24,Male,65+,Auckland,Bronze,In-Store,0
CUST-27270,2022-11-11,Female,18-24,Melbourne,Bronze,In-Store,1
CUST-27271,2021-11-07,Male,25-34,Toronto,Bronze,In-Store,1
CUST-27272,2021-10-11,Male,65+,New York,Bronze,In-Store,0
CUST-27273,2021-07-17,Female,18-24,Singapore,Bronze,Online,1
CUST-27274,2021-07-21,Female,18-24,Singapore,Platinum,Online,1
CUST-27275,2022-03-02,Female,45-54,Melbourne,Gold,In-Store,1
CUST-27276,2021-08-04,Female,65+,Singapore,Gold,In-Store,0
CUST-27277,2022-05-27,Male,18-24,Singapore,Bronze,Online,1
CUST-27278,2021-04-28,Male,25-34,London,Bronze,Online,1
CUST-27279,2021-02-19,Male,65+,Brisbane,Silver,Online,1
CUST-27280,2021-06-05,Male,18-24,Adelaide,Gold,Online,0
CUST-27281,2021-06-11,Female,18-24,Toronto,Bronze,Online,1
CUST-27282,2022-02-24,Male,45-54,Brisbane,Bronze,In-Store,0
CUST-27283,2021-02-24,Female,18-24,Singapore,Platinum,In-Store,1
CUST-27284,2022-11-21,Male,18-24,Melbourne,Gold,Online,1
CUST-27285,2021-04-26,Female,45-54,London,Gold,In-Store,1
CUST-27286,2021-04-18,Other,25-34,Brisbane,Silver,Online,0
CUST-27287,2021-02-12,Female,18-24,Singapore,Silver,In-Store,1
CUST-27288,2021-02-02,Female,45-54,Brisbane,Bronze,Online,1
CUST-27289,2021-12-18,Female,65+,New York,Bronze,Online,1
CUST-27290,2022-03-25,Female,25-34,Adelaide,Platinum,In-Store,1
CUST-27291,2022-09-30,Male,65+,Adelaide,Bronze,Online,0
CUST-27292,2021-02-07,Female,35-44,Singapore,Bronze,Online,1
CUST-27293,2021-07-17,Female,45-54,London,Silver,Online,1
CUST-27294,2021-12-12,Male,25-34,New York,Bronze,In-Store,1
CUST-27295,2021-01-14,Female,65+,Brisbane,Bronze,Online,1
CUST-27296,2022-04-12,Male,65+,Perth,Bronze,Online,1
CUST-27297,2022-06-18,Male,18-24,Brisbane,Silver,In-Store,1
CUST-27298,2021-10-16,Female,25-34,Melbourne,Silver,Online,1
CUST-27299,2021-04-03,Male,35-44,Sydney,Gold,Online,1
CUST-27300,2022-07-26,Female,65+,London,Silver,Online,1
CUST-27301,2022-10-03,Female,55-64,Brisbane,Bronze,Online,1
CUST-27302,2021-12-12,Male,18-24,Singapore,Bronze,Online,0
CUST-27303,2022-11-12,Other,35-44,Brisbane,Gold,Online,1
CUST-27304,2021-06-03,Female,55-64,Perth,Bronze,Online,1
CUST-27305,2022-01-20,Male,25-34,Sydney,Bronze,Online,1
CUST-27306,2022-08-29,Male,25-34,Auckland,Bronze,Online,0
CUST-27307,2021-12-25,Female,65+,London,Bronze,Online,1
CUST-27308,2021-03-09,Female,65+,Sydney,Silver,In-Store,1
CUST-27309,2021-08-08,Male,65+,Singapore,Silver,Online,1
CUST-27310,2022-09-03,Male,35-44,Brisbane,Silver,In-Store,1
CUST-27311,2022-12-13,Female,55-64,Toronto,Bronze,In-Store,1
CUST-27312,2021-01-18,Female,18-24,Adelaide,Bronze,Online,0
CUST-27313,2022-04-10,Male,18-24,Brisbane,Bronze,In-Store,0
CUST-27314,2021-10-10,Female,25-34,London,Bronze,Online,1
CUST-27315,2022-01-03,Male,55-64,Auckland,Gold,Online,1
CUST-27316,2022-07-07,Male,35-44,London,Bronze,In-Store,1
CUST-27317,2021-11-11,Female,25-34,Adelaide,Silver,Online,1
CUST-27318,2021-01-28,Female,35-44,Melbourne,Bronze,Online,0
CUST-27319,2021-06-09,Female,18-24,Brisbane,Bronze,In-Store,1
CUST-27320,2022-05-09,Male,18-24,London,Bronze,In-Store,1
CUST-27321,2021-05-07,Female,35-44,Singapore,Bronze,In-Store,1
CUST-27322,2021-06-15,Female,45-54,Adelaide,Silver,Online,1
CUST-27323,2022-07-25,Other,45-54,Perth,Gold,Online,1
CUST-27324,2021-03-03,Male,25-34,Singapore,Bronze,In-Store,1
CUST-27325,2022-09-27,Male,18-24,Toronto,Bronze,Online,1
CUST-27326,2021-03-29,Female,45-54,London,Bronze,Online,1
CUST-27327,2022-08-28,Male,18-24,London,Gold,Online,1
CUST-27328,2021-08-22,Male,25-34,Brisbane,Silver,In-Store,1
CUST-27329,2021-10-16,Female,55-64,Melbourne,Bronze,Online,1
CUST-27330,2021-12-17,Female,35-44,Perth,Silver,Online,0
CUST-27331,2021-06-12,Male,65+,Sydney,Silver,Online,1
CUST-27332,2021-08-16,Female,65+,Perth,Gold,In-Store,1
CUST-27333,2021-02-03,Male,25-34,Sydney,Bronze,In-Store,1
CUST-27334,2021-05-08,Male,18-24,Singapore,Bronze,In-Store,0
CUST-27335,2022-01-07,Female,45-54,Toronto,Bronze,Online,1
CUST-27336,2022-08-01,Male,65+,Toronto,Bronze,Online,1
CUST-27337,2022-01-13,Female,45-54,Perth,Silver,In-Store,0
CUST-27338,2022-09-30,Female,18-24,Auckland,Bronze,In-Store,0
CUST-27339,2022-03-30,Male,55-64,Auckland,Bronze,In-Store,0
CUST-27340,2022-01-16,Female,35-44,London,Bronze,Online,0
CUST-27341,2021-06-26,Male,25-34,Perth,Bronze,Online,1
CUST-27342,2022-05-07,Female,18-24,Brisbane,Bronze,In-Store,1
CUST-27343,2021-09-15,Male,45-54,London,Silver,Online,1
CUST-27344,2021-01-03,Female,18-24,Sydney,Bronze,Online,0
CUST-27345,2022-07-23,Female,18-24,Melbourne,Silver,In-Store,0
CUST-27346,2022-06-11,Female,18-24,Sydney,Silver,Online,1
CUST-27347,2021-08-01,Female,18-24,London,Silver,Online,1
CUST-27348,2022-07-22,Female,25-34,Melbourne,Bronze,Online,1
CUST-27349,2022-04-06,Male,45-54,Perth,Bronze,Online,1
CUST-27350,2021-04-03,Female,45-54,Brisbane,Bronze,In-Store,0
CUST-27351,2022-03-10,Female,55-64,Sydney,Silver,Online,0
CUST-27352,2022-07-12,Male,18-24,New York,Bronze,Online,1
CUST-27353,2021-04-10,Female,65+,Auckland,Bronze,In-Store,1
CUST-27354,2022-04-04,Female,18-24,Brisbane,Bronze,Online,1
CUST-27355,2022-08-30,Female,18-24,Melbourne,Silver,Online,1
CUST-27356,2021-12-17,Female,65+,Sydney,Silver,Online,1
CUST-27357,2022-04-20,Male,18-24,Adelaide,Bronze,Online,0
CUST-27358,2022-06-05,Female,18-24,London,Bronze,Online,0
CUST-27359,2022-04-09,Male,18-24,Adelaide,Silver,In-Store,1
CUST-27360,2021-02-25,Male,45-54,Adelaide,Bronze,Online,1
CUST-27361,2021-12-07,Male,18-24,Sydney,Gold,In-Store,0
CUST-27362,2021-10-22,Male,35-44,New York,Bronze,Online,1
CUST-27363,2021-10-10,Male,45-54,Perth,Bronze,In-Store,1
CUST-27364,2021-07-24,Female,45-54,Brisbane,Bronze,In-Store,1
CUST-27365,2021-04-27,Male,65+,Adelaide,Silver,Online,1
CUST-27366,2021-01-26,Male,18-24,Singapore,Bronze,Online,1
