customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment_code,segment,clv,avg_order_value,tenure_days,purchase_rate,category_diversity,preferred_channel_txn,avg_discount_used,membership_tier,age_group,city,gender,email_subscribed,tier_encoded,age_encoded,channel_encoded,gender_Female,gender_Male,gender_Other
CUST-29474,438,2,433.72999999999996,1,3,1,5,131,Hibernating,1523.58,216.86,456,0.1316,2,Online,0.0,Silver,25-34,Melbourne,Female,1,2,2,1,True,False,False
CUST-29475,42,2,591.74,5,3,2,10,532,Potential Loyalists,0.0,295.87,330,0.1818,2,Online,7.5,Platinum,65+,Perth,Female,1,4,6,1,True,False,False
CUST-29476,719,1,672.98,1,1,2,4,112,Lost,1993.3000000000002,672.98,490,0.0612,1,In-Store,0.0,Bronze,35-44,Singapore,Male,1,1,3,0,False,True,False
CUST-29477,480,6,6218.67,1,5,5,11,155,At Risk,0.0,1036.44,113,1.5929,5,Online,9.166666666666666,Platinum,18-24,Sydney,Male,1,4,1,1,False,True,False
CUST-29478,64,4,3921.84,4,5,4,13,454,Champions,679.75,980.46,135,0.8889,3,In-Store,3.75,Silver,25-34,Toronto,Female,1,2,2,0,True,False,False
CUST-29479,212,3,1446.23,3,4,3,10,343,Loyal Customers,862.56,482.08,184,0.4891,2,Online,0.0,Bronze,18-24,Perth,Female,1,1,1,1,True,False,False
CUST-29480,587,1,307.2,1,1,1,3,111,Lost,270.63,307.2,42,0.7143,1,In-Store,0.0,Bronze,45-54,Sydney,Male,1,1,4,0,False,True,False
CUST-29481,237,1,749.88,2,1,2,5,212,Hibernating,167.84,749.88,418,0.0718,1,Online,0.0,Platinum,45-54,London,Female,1,4,4,1,True,False,False
CUST-29482,135,4,2639.02,3,5,4,12,354,Loyal Customers,257.22,659.76,634,0.1893,4,Online,6.25,Gold,35-44,Adelaide,Female,0,3,3,1,True,False,False
CUST-29483,100,5,5284.82,4,5,5,14,455,Champions,1844.9699999999998,1056.96,264,0.5682,5,In-Store,2.0,Gold,55-64,New York,Male,1,3,5,0,False,True,False
CUST-29484,28,4,1552.0,5,5,3,13,553,Loyal Customers,769.6700000000001,388.0,462,0.2597,4,Online,0.0,Silver,35-44,Adelaide,Male,0,2,3,1,False,True,False
CUST-29485,150,1,626.35,3,1,2,6,312,Potential Loyalists,5261.6900000000005,626.35,262,0.1145,1,Online,0.0,Bronze,18-24,London,Female,1,1,1,1,True,False,False
CUST-29486,63,2,245.37,4,3,1,8,431,Potential Loyalists,0.0,122.68,346,0.1734,2,Online,0.0,Bronze,18-24,New York,Female,0,1,1,1,True,False,False
CUST-29487,7,3,2027.1100000000001,5,4,3,12,543,Loyal Customers,0.0,675.7,268,0.3358,2,Online,0.0,Bronze,65+,Auckland,Female,1,1,6,1,True,False,False
CUST-29488,114,3,1234.46,4,4,3,11,443,Loyal Customers,861.72,411.49,305,0.2951,3,In-Store,0.0,Bronze,35-44,London,Male,1,1,3,0,False,True,False
CUST-29489,115,5,2508.16,4,5,4,13,454,Champions,0.0,501.63,252,0.5952,4,Online,0.0,Bronze,25-34,London,Male,0,1,2,1,False,True,False
CUST-29490,489,4,1605.0,1,5,3,9,153,At Risk,1216.3,401.25,491,0.2444,3,In-Store,2.5,Silver,45-54,New York,Male,0,2,4,0,False,True,False
CUST-29491,194,3,1740.8899999999999,3,4,3,10,343,Loyal Customers,9911.09,580.3,662,0.136,2,Online,0.0,Bronze,35-44,Perth,Female,0,1,3,1,True,False,False
CUST-29492,3,3,4130.6,5,4,5,14,545,Champions,0.0,1376.87,30,3.0,2,Online,1.6666666666666667,Silver,18-24,New York,Female,1,2,1,1,True,False,False
CUST-29493,216,3,3026.16,3,4,4,11,344,Loyal Customers,0.0,1008.72,349,0.2579,3,In-Store,5.0,Gold,55-64,Singapore,Female,0,3,5,0,True,False,False
CUST-29494,181,2,5045.66,3,3,5,11,335,Loyal Customers,0.0,2522.83,146,0.411,2,Online,2.5,Silver,18-24,Sydney,Female,1,2,1,1,True,False,False
CUST-29495,48,2,1879.49,5,3,3,11,533,Loyal Customers,0.0,939.74,578,0.1038,1,Online,0.0,Bronze,45-54,Toronto,Female,1,1,4,1,True,False,False
CUST-29496,169,2,1946.61,3,3,3,9,333,Loyal Customers,2287.32,973.3,30,2.0,2,Online,0.0,Bronze,25-34,Singapore,Female,1,1,2,1,True,False,False
CUST-29497,94,3,1028.74,4,4,2,10,442,Potential Loyalists,5443.42,342.91,618,0.1456,2,Online,0.0,Bronze,18-24,New York,Male,1,1,1,1,False,True,False
CUST-29498,45,6,1514.2,5,5,3,13,553,Loyal Customers,376.95,252.37,415,0.4337,4,In-Store,0.0,Bronze,35-44,Sydney,Female,1,1,3,0,True,False,False
CUST-29499,26,1,226.92,5,1,1,7,511,New Customers,762.6300000000001,226.92,30,1.0,1,In-Store,5.0,Silver,45-54,New York,Female,1,2,4,0,True,False,False
CUST-29500,151,2,1584.75,3,3,3,9,333,Loyal Customers,179.01,792.38,336,0.1786,2,Online,0.0,Bronze,18-24,Perth,Female,1,1,1,1,True,False,False
CUST-29501,520,2,1160.23,1,3,3,7,133,At Risk,309.44,580.12,489,0.1227,2,Online,0.0,Bronze,35-44,London,Female,1,1,3,1,True,False,False
CUST-29502,328,1,494.36,2,1,2,5,212,Hibernating,0.0,494.36,292,0.1027,1,In-Store,0.0,Gold,18-24,Auckland,Female,1,3,1,0,True,False,False
CUST-29503,38,4,5433.95,5,5,5,15,555,Champions,280.9,1358.49,693,0.1732,4,In-Store,1.25,Silver,25-34,Adelaide,Male,0,2,2,0,False,True,False
CUST-29504,46,4,1775.69,5,5,3,13,553,Loyal Customers,2547.42,443.92,276,0.4348,4,Online,0.0,Bronze,35-44,London,Male,1,1,3,1,False,True,False
CUST-29505,87,3,2240.7,4,4,4,12,444,Champions,819.86,746.9,124,0.7258,3,Online,0.0,Bronze,55-64,Adelaide,Male,1,1,5,1,False,True,False
CUST-29506,61,2,1657.69,4,3,3,10,433,Loyal Customers,4320.580000000001,828.84,514,0.1167,1,In-Store,2.5,Silver,18-24,London,Male,1,2,1,0,False,True,False
CUST-29507,138,5,4207.280000000001,3,5,5,13,355,Loyal Customers,0.0,841.46,236,0.6356,4,In-Store,0.0,Bronze,65+,Toronto,Female,0,1,6,0,True,False,False
CUST-29508,365,5,4481.53,2,5,5,12,255,At Risk,7811.66,896.31,49,3.0612,3,In-Store,0.0,Bronze,25-34,Sydney,Male,0,1,2,0,False,True,False
CUST-29509,61,5,2290.88,4,5,4,13,454,Champions,2375.0699999999997,458.18,316,0.4747,4,Online,2.0,Gold,45-54,Melbourne,Female,0,3,4,1,True,False,False
CUST-29510,187,3,827.0699999999999,3,4,2,9,342,Potential Loyalists,1103.61,275.69,169,0.5325,3,Online,3.3333333333333335,Gold,25-34,Brisbane,Male,1,3,2,1,False,True,False
CUST-29511,53,2,5872.780000000001,5,3,5,13,535,Loyal Customers,1154.26,2936.39,543,0.1105,2,In-Store,0.0,Bronze,45-54,London,Female,0,1,4,0,True,False,False
CUST-29512,502,1,723.66,1,1,2,4,112,Lost,0.0,723.66,244,0.123,1,Online,20.0,Platinum,55-64,Perth,Female,1,4,5,1,True,False,False
CUST-29513,20,2,1861.56,5,3,3,11,533,Loyal Customers,1398.87,930.78,647,0.0927,2,In-Store,0.0,Bronze,55-64,Sydney,Male,1,1,5,0,False,True,False
CUST-29514,359,2,599.3299999999999,2,3,2,7,232,Potential Loyalists,2734.65,299.66,206,0.2913,2,Online,0.0,Bronze,45-54,New York,Male,1,1,4,1,False,True,False
CUST-29515,393,3,2729.07,1,4,4,9,144,At Risk,4312.49,909.69,68,1.3235,2,Online,0.0,Bronze,55-64,London,Female,1,1,5,1,True,False,False
CUST-29516,113,1,3555.5,4,1,4,9,414,New Customers,0.0,3555.5,394,0.0761,1,Online,0.0,Silver,25-34,New York,Male,0,2,2,1,False,True,False
CUST-29517,113,4,6056.11,4,5,5,14,455,Champions,2276.21,1514.03,393,0.3053,4,Online,0.0,Bronze,65+,Singapore,Female,1,1,6,1,True,False,False
CUST-29518,60,1,201.66,4,1,1,6,411,New Customers,3465.37,201.66,683,0.0439,1,In-Store,0.0,Silver,45-54,Toronto,Male,1,2,4,0,False,True,False
CUST-29519,331,1,250.64,2,1,1,4,211,Hibernating,0.0,250.64,520,0.0577,1,Online,0.0,Bronze,55-64,London,Female,1,1,5,1,True,False,False
CUST-29520,29,3,1191.69,5,4,3,12,543,Loyal Customers,2862.73,397.23,521,0.1727,3,In-Store,1.6666666666666667,Silver,35-44,Brisbane,Male,1,2,3,0,False,True,False
CUST-29521,663,1,308.43,1,1,1,3,111,Lost,561.0500000000001,308.43,30,1.0,1,In-Store,15.0,Platinum,55-64,Singapore,Male,1,4,5,0,False,True,False
CUST-29522,81,3,2713.84,4,4,4,12,444,Champions,471.33,904.61,215,0.4186,3,In-Store,3.3333333333333335,Silver,45-54,London,Female,0,2,4,0,True,False,False
CUST-29523,426,2,265.65999999999997,1,3,1,5,131,Hibernating,1279.32,132.83,706,0.085,1,Online,5.0,Silver,65+,Auckland,Female,1,2,6,1,True,False,False
CUST-29524,346,1,3761.52,2,1,4,7,214,Potential Loyalists,5880.0,3761.52,78,0.3846,1,In-Store,5.0,Silver,35-44,Sydney,Other,0,2,3,0,False,False,True
CUST-29525,25,5,1905.07,5,5,3,13,553,Loyal Customers,194.26,381.01,44,3.4091,5,Online,0.0,Silver,65+,Perth,Male,1,2,6,1,False,True,False
CUST-29526,104,2,86.24000000000001,4,3,1,8,431,Potential Loyalists,1250.28,43.12,146,0.411,2,Online,0.0,Bronze,25-34,Brisbane,Female,1,1,2,1,True,False,False
CUST-29527,485,1,2122.65,1,1,4,6,114,Potential Loyalists,0.0,2122.65,610,0.0492,1,Online,0.0,Bronze,65+,Toronto,Male,1,1,6,1,False,True,False
CUST-29528,284,2,606.89,2,3,2,7,232,Potential Loyalists,252.88,303.44,670,0.0896,2,In-Store,0.0,Bronze,35-44,New York,Male,1,1,3,0,False,True,False
CUST-29529,64,3,458.04,4,4,1,9,441,Loyal Customers,4340.08,152.68,298,0.302,2,Online,3.3333333333333335,Gold,65+,Melbourne,Female,0,3,6,1,True,False,False
CUST-29530,35,5,4101.99,5,5,5,15,555,Champions,325.9,820.4,172,0.8721,4,Online,4.0,Silver,45-54,Toronto,Male,0,2,4,1,False,True,False
CUST-29532,167,3,3628.05,3,4,4,11,344,Loyal Customers,0.0,1209.35,520,0.1731,2,In-Store,3.3333333333333335,Gold,25-34,Sydney,Female,1,3,2,0,True,False,False
CUST-29533,523,2,261.26,1,3,1,5,131,Hibernating,0.0,130.63,659,0.091,2,In-Store,17.5,Platinum,45-54,Brisbane,Female,1,4,4,0,True,False,False
CUST-29534,169,2,1606.03,3,3,3,9,333,Loyal Customers,3369.95,803.02,139,0.4317,1,Online,0.0,Silver,65+,Sydney,Female,0,2,6,1,True,False,False
CUST-29535,245,1,833.8,2,1,2,5,212,Hibernating,497.78999999999996,833.8,245,0.1224,1,In-Store,5.0,Silver,25-34,Singapore,Male,1,2,2,0,False,True,False
CUST-29536,585,1,1283.78,1,1,3,5,113,Hibernating,240.66,1283.78,135,0.2222,1,In-Store,5.0,Silver,25-34,New York,Other,0,2,2,0,False,False,True
CUST-29538,136,5,3297.9700000000003,3,5,4,12,354,Loyal Customers,1895.94,659.59,181,0.8287,5,Online,0.0,Bronze,25-34,Toronto,Female,0,1,2,1,True,False,False
CUST-29539,237,4,3091.14,2,5,4,11,254,At Risk,6166.4800000000005,772.78,608,0.1974,4,Online,2.5,Silver,55-64,Brisbane,Male,0,2,5,1,False,True,False
CUST-29540,353,2,591.6,2,3,2,7,232,Potential Loyalists,1265.1999999999998,295.8,302,0.1987,2,Online,17.5,Platinum,65+,Auckland,Male,1,4,6,1,False,True,False
CUST-29541,208,3,1890.17,3,4,3,10,343,Loyal Customers,572.13,630.06,522,0.1724,3,Online,1.6666666666666667,Silver,25-34,Toronto,Female,1,2,2,1,True,False,False
CUST-29542,424,2,2068.83,1,3,4,8,134,At Risk,1408.0,1034.42,638,0.094,2,Online,0.0,Bronze,45-54,Sydney,Male,1,1,4,1,False,True,False
CUST-29543,618,1,39.65,1,1,1,3,111,Lost,1324.02,39.65,184,0.163,1,In-Store,5.0,Silver,45-54,Perth,Male,1,2,4,0,False,True,False
CUST-29544,258,1,1204.7,2,1,3,6,213,Potential Loyalists,191.32,1204.7,105,0.2857,1,In-Store,5.0,Gold,35-44,Brisbane,Female,1,3,3,0,True,False,False
CUST-29545,43,3,606.65,5,4,2,11,542,Potential Loyalists,3588.29,202.22,316,0.2848,3,In-Store,0.0,Silver,55-64,Perth,Male,1,2,5,0,False,True,False
CUST-29546,234,1,78.01,2,1,1,4,211,Hibernating,476.44,78.01,569,0.0527,1,In-Store,5.0,Silver,18-24,Adelaide,Male,0,2,1,0,False,True,False
CUST-29547,291,3,977.95,2,4,2,8,242,Potential Loyalists,1362.25,325.98,30,3.0,3,In-Store,8.333333333333334,Gold,55-64,New York,Male,1,3,5,0,False,True,False
CUST-29549,355,3,1891.9099999999999,2,4,3,9,243,At Risk,591.88,630.64,641,0.1404,3,In-Store,0.0,Bronze,65+,Adelaide,Male,1,1,6,0,False,True,False
CUST-29550,399,1,103.45,1,1,1,3,111,Lost,614.62,103.45,396,0.0758,1,Online,15.0,Platinum,35-44,Singapore,Male,1,4,3,1,False,True,False
CUST-29551,103,3,4934.969999999999,4,4,5,13,445,Champions,108.3,1644.99,30,3.0,3,In-Store,5.0,Gold,18-24,Melbourne,Male,1,3,1,0,False,True,False
CUST-29552,496,2,2779.21,1,3,4,8,134,At Risk,0.0,1389.6,441,0.1361,2,In-Store,2.5,Silver,35-44,Singapore,Male,1,2,3,0,False,True,False
CUST-29553,17,3,3064.0299999999997,5,4,4,13,544,Champions,4492.57,1021.34,105,0.8571,3,Online,3.3333333333333335,Silver,45-54,Toronto,Female,1,2,4,1,True,False,False
CUST-29554,592,1,1093.78,1,1,3,5,113,Hibernating,367.68,1093.78,703,0.0427,1,In-Store,5.0,Gold,45-54,Singapore,Male,1,3,4,0,False,True,False
CUST-29555,105,6,2592.11,4,5,4,13,454,Champions,799.52,432.02,547,0.3291,5,In-Store,0.0,Bronze,18-24,Singapore,Female,1,1,1,0,True,False,False
CUST-29556,95,6,3697.33,4,5,4,13,454,Champions,308.02,616.22,382,0.4712,4,In-Store,2.5,Gold,55-64,Toronto,Male,1,3,5,0,False,True,False
CUST-29558,42,2,2498.5099999999998,5,3,4,12,534,Loyal Customers,813.52,1249.25,466,0.1288,2,Online,0.0,Bronze,55-64,New York,Other,1,1,5,1,False,False,True
CUST-29559,220,4,143.67000000000002,2,5,1,8,251,Potential Loyalists,1203.0,35.92,564,0.2128,4,In-Store,0.0,Bronze,35-44,Adelaide,Male,1,1,3,0,False,True,False
CUST-29560,182,1,2214.2,3,1,4,8,314,Potential Loyalists,0.0,2214.2,156,0.1923,1,Online,0.0,Bronze,55-64,Perth,Male,1,1,5,1,False,True,False
CUST-29562,4,3,3127.2700000000004,5,4,4,13,544,Champions,0.0,1042.42,30,3.0,1,Online,6.666666666666667,Gold,25-34,Melbourne,Female,0,3,2,1,True,False,False
CUST-29563,272,4,1005.28,2,5,2,9,252,Loyal Customers,0.0,251.32,253,0.4743,4,In-Store,1.25,Silver,65+,New York,Male,0,2,6,0,False,True,False
CUST-29564,410,2,1439.56,1,3,3,7,133,At Risk,771.4,719.78,616,0.0974,2,In-Store,5.0,Gold,45-54,Toronto,Male,0,3,4,0,False,True,False
CUST-29565,70,5,6495.72,4,5,5,14,455,Champions,893.84,1299.14,216,0.6944,4,In-Store,0.0,Bronze,18-24,London,Female,1,1,1,0,True,False,False
CUST-29566,133,4,6586.06,3,5,5,13,355,Loyal Customers,191.5,1646.52,81,1.4815,3,In-Store,1.25,Silver,45-54,Perth,Male,0,2,4,0,False,True,False
CUST-29567,66,3,157.54000000000002,4,4,1,9,441,Loyal Customers,1190.5,52.51,51,1.7647,2,In-Store,0.0,Silver,25-34,Melbourne,Male,0,2,2,0,False,True,False
CUST-29568,354,2,9879.02,2,3,5,10,235,At Risk,254.76,4939.51,379,0.1583,1,Online,0.0,Bronze,65+,New York,Female,1,1,6,1,True,False,False
CUST-29569,139,4,4884.99,3,5,5,13,355,Loyal Customers,2829.2,1221.25,137,0.8759,3,In-Store,0.0,Gold,18-24,Melbourne,Female,1,3,1,0,True,False,False
CUST-29570,429,3,2896.53,1,4,4,9,144,At Risk,4173.86,965.51,342,0.2632,3,Online,0.0,Bronze,65+,Perth,Female,1,1,6,1,True,False,False
CUST-29571,379,2,648.69,1,3,2,6,132,Potential Loyalists,316.40999999999997,324.35,136,0.4412,2,Online,5.0,Gold,65+,Brisbane,Female,1,3,6,1,True,False,False
CUST-29572,634,1,214.83,1,1,1,3,111,Lost,702.4300000000001,214.83,61,0.4918,1,In-Store,5.0,Gold,55-64,Melbourne,Other,1,3,5,0,False,False,True
CUST-29573,115,2,1142.6,4,3,3,10,433,Loyal Customers,314.07,571.3,394,0.1523,1,Online,0.0,Bronze,18-24,Adelaide,Female,1,1,1,1,True,False,False
CUST-29574,8,2,4321.55,5,3,5,13,535,Loyal Customers,471.07,2160.78,271,0.2214,2,Online,2.5,Silver,18-24,Melbourne,Female,1,2,1,1,True,False,False
CUST-29575,196,3,671.66,3,4,2,9,342,Potential Loyalists,365.58,223.89,243,0.3704,3,Online,1.6666666666666667,Gold,18-24,Singapore,Male,1,3,1,1,False,True,False
CUST-29576,439,5,1866.4,1,5,3,9,153,At Risk,1527.2,373.28,571,0.2627,5,Online,4.0,Silver,45-54,Perth,Male,1,2,4,1,False,True,False
CUST-29577,123,2,2433.3,4,3,4,11,434,Loyal Customers,8643.390000000001,1216.65,687,0.0873,2,In-Store,5.0,Gold,45-54,Sydney,Female,1,3,4,0,True,False,False
CUST-29578,337,2,602.41,2,3,2,7,232,Potential Loyalists,1756.5500000000002,301.2,522,0.1149,2,In-Store,5.0,Gold,18-24,New York,Male,1,3,1,0,False,True,False
CUST-29579,160,2,82.03,3,3,1,7,331,Potential Loyalists,1700.85,41.02,86,0.6977,1,Online,0.0,Bronze,55-64,Sydney,Female,1,1,5,1,True,False,False
CUST-29581,85,3,6883.26,4,4,5,13,445,Champions,1468.5700000000002,2294.42,265,0.3396,3,In-Store,1.6666666666666667,Silver,25-34,London,Male,1,2,2,0,False,True,False
CUST-29582,370,1,256.6,1,1,1,3,111,Lost,2405.12,256.6,577,0.052,1,In-Store,0.0,Bronze,55-64,Brisbane,Female,0,1,5,0,True,False,False
CUST-29583,225,3,175.38,2,4,1,7,241,Potential Loyalists,181.57999999999998,58.46,115,0.7826,2,In-Store,10.0,Platinum,45-54,New York,Female,1,4,4,0,True,False,False
CUST-29584,29,4,1854.7299999999998,5,5,3,13,553,Loyal Customers,269.61,463.68,552,0.2174,3,Online,6.25,Platinum,65+,Perth,Female,1,4,6,1,True,False,False
CUST-29585,138,2,371.87,3,3,1,7,331,Potential Loyalists,4935.47,185.94,424,0.1415,1,Online,0.0,Bronze,55-64,Auckland,Female,1,1,5,1,True,False,False
CUST-29586,29,4,1713.04,5,5,3,13,553,Loyal Customers,2864.6600000000003,428.26,700,0.1714,3,In-Store,0.0,Bronze,65+,Sydney,Other,1,1,6,0,False,False,True
CUST-29587,173,3,1050.93,3,4,2,9,342,Potential Loyalists,77.2,350.31,262,0.3435,2,Online,5.0,Silver,25-34,New York,Male,1,2,2,1,False,True,False
CUST-29588,60,4,3713.25,4,5,4,13,454,Champions,213.45,928.31,211,0.5687,4,In-Store,2.5,Silver,65+,Singapore,Male,1,2,6,0,False,True,False
CUST-29591,34,4,1812.74,5,5,3,13,553,Loyal Customers,812.5,453.18,84,1.4286,4,In-Store,0.0,Bronze,35-44,Melbourne,Male,1,1,3,0,False,True,False
CUST-29592,26,4,2403.02,5,5,4,14,554,Champions,316.36,600.76,653,0.1838,3,Online,2.5,Gold,45-54,New York,Male,1,3,4,1,False,True,False
CUST-29593,148,6,5070.08,3,5,5,13,355,Loyal Customers,0.0,845.01,728,0.2473,4,Online,0.0,Bronze,45-54,Singapore,Female,1,1,4,1,True,False,False
CUST-29594,468,2,1819.37,1,3,3,7,133,At Risk,230.96,909.68,30,2.0,2,In-Store,2.5,Silver,18-24,Singapore,Male,1,2,1,0,False,True,False
CUST-29595,17,2,340.28,5,3,1,9,531,Loyal Customers,0.0,170.14,336,0.1786,2,Online,0.0,Silver,18-24,Brisbane,Female,1,2,1,1,True,False,False
CUST-29596,1,4,5291.62,5,5,5,15,555,Champions,186.38,1322.9,247,0.4858,4,Online,0.0,Bronze,45-54,London,Male,0,1,4,1,False,True,False
CUST-29597,338,3,1184.29,2,4,3,9,243,At Risk,17.31,394.76,595,0.1513,2,Online,0.0,Bronze,18-24,New York,Male,1,1,1,1,False,True,False
CUST-29598,218,2,236.2,3,3,1,7,331,Potential Loyalists,223.26,118.1,697,0.0861,1,Online,0.0,Bronze,55-64,Brisbane,Male,1,1,5,1,False,True,False
CUST-29599,336,2,2257.6200000000003,2,3,4,9,234,At Risk,2473.13,1128.81,713,0.0842,2,Online,0.0,Silver,25-34,Singapore,Female,0,2,2,1,True,False,False
CUST-29602,109,6,9856.26,4,5,5,14,455,Champions,605.08,1642.71,531,0.339,5,Online,0.0,Bronze,65+,Perth,Female,1,1,6,1,True,False,False
CUST-29603,445,1,631.47,1,1,2,4,112,Lost,2253.26,631.47,443,0.0677,1,Online,0.0,Silver,35-44,Adelaide,Female,1,2,3,1,True,False,False
CUST-29605,659,1,283.66,1,1,1,3,111,Lost,122.84,283.66,85,0.3529,1,Online,5.0,Gold,65+,Brisbane,Male,1,3,6,1,False,True,False
CUST-29606,402,1,207.41,1,1,1,3,111,Lost,0.0,207.41,73,0.411,1,In-Store,0.0,Bronze,35-44,Auckland,Male,0,1,3,0,False,True,False
CUST-29608,189,5,1071.92,3,5,2,10,352,Potential Loyalists,883.3299999999999,214.38,724,0.2072,3,In-Store,2.0,Silver,18-24,Brisbane,Male,0,2,1,0,False,True,False
CUST-29609,668,2,795.72,1,3,2,6,132,Potential Loyalists,242.17,397.86,719,0.0834,2,In-Store,7.5,Gold,65+,Perth,Female,1,3,6,0,True,False,False
CUST-29610,163,1,1116.6,3,1,3,7,313,Potential Loyalists,2921.3,1116.6,53,0.566,1,Online,0.0,Silver,65+,Brisbane,Male,1,2,6,1,False,True,False
CUST-29611,17,6,3213.31,5,5,4,14,554,Champions,14668.630000000001,535.55,425,0.4235,4,Online,0.0,Bronze,25-34,Auckland,Other,0,1,2,1,False,False,True
CUST-29612,196,2,6606.900000000001,3,3,5,11,335,Loyal Customers,2209.9300000000003,3303.45,510,0.1176,2,In-Store,0.0,Bronze,45-54,Singapore,Male,1,1,4,0,False,True,False
CUST-29613,16,4,9704.94,5,5,5,15,555,Champions,1596.83,2426.24,711,0.1688,3,In-Store,5.0,Silver,55-64,Melbourne,Male,1,2,5,0,False,True,False
CUST-29614,26,4,1227.0700000000002,5,5,3,13,553,Loyal Customers,318.76,306.77,571,0.2102,4,In-Store,2.5,Silver,25-34,Toronto,Male,1,2,2,0,False,True,False
CUST-29615,82,3,2119.95,4,4,4,12,444,Champions,120.65,706.65,358,0.2514,3,In-Store,0.0,Bronze,25-34,Sydney,Male,0,1,2,0,False,True,False
CUST-29616,27,6,6469.370000000001,5,5,5,15,555,Champions,1142.1799999999998,1078.23,543,0.3315,4,Online,0.0,Bronze,55-64,Perth,Female,1,1,5,1,True,False,False
CUST-29617,71,3,1462.26,4,4,3,11,443,Loyal Customers,170.68,487.42,147,0.6122,3,In-Store,15.0,Platinum,45-54,London,Female,1,4,4,0,True,False,False
CUST-29618,117,4,1841.9899999999998,4,5,3,12,453,Loyal Customers,1030.01,460.5,30,4.0,3,In-Store,0.0,Bronze,18-24,Adelaide,Female,0,1,1,0,True,False,False
CUST-29619,449,1,70.6,1,1,1,3,111,Lost,603.08,70.6,106,0.283,1,Online,0.0,Bronze,45-54,Toronto,Male,1,1,4,1,False,True,False
CUST-29620,281,2,7398.459999999999,2,3,5,10,235,At Risk,604.51,3699.23,730,0.0822,1,In-Store,0.0,Bronze,25-34,Perth,Male,0,1,2,0,False,True,False
CUST-29621,286,2,264.88,2,3,1,6,231,Potential Loyalists,279.15,132.44,482,0.1245,2,Online,7.5,Gold,45-54,Auckland,Female,0,3,4,1,True,False,False
CUST-29622,92,1,345.94,4,1,1,6,411,New Customers,1339.53,345.94,594,0.0505,1,Online,5.0,Silver,65+,Perth,Female,1,2,6,1,True,False,False
CUST-29623,36,9,5252.79,5,5,5,15,555,Champions,233.55,583.64,687,0.393,5,In-Store,1.1111111111111112,Silver,35-44,Auckland,Female,0,2,3,0,True,False,False
CUST-29624,127,5,8939.26,3,5,5,13,355,Loyal Customers,1863.16,1787.85,503,0.2982,5,In-Store,0.0,Bronze,65+,London,Female,0,1,6,0,True,False,False
CUST-29625,367,1,709.46,1,1,2,4,112,Lost,749.55,709.46,469,0.064,1,In-Store,0.0,Silver,55-64,Melbourne,Male,1,2,5,0,False,True,False
CUST-29626,250,3,2881.62,2,4,4,10,244,At Risk,1501.6,960.54,30,3.0,3,In-Store,10.0,Platinum,55-64,Toronto,Female,0,4,5,0,True,False,False
CUST-29627,35,4,1678.66,5,5,3,13,553,Loyal Customers,814.15,419.66,354,0.339,3,In-Store,0.0,Bronze,35-44,Sydney,Male,1,1,3,0,False,True,False
CUST-29628,113,3,1429.77,4,4,3,11,443,Loyal Customers,2318.6400000000003,476.59,482,0.1867,3,In-Store,0.0,Bronze,45-54,Perth,Female,1,1,4,0,True,False,False
CUST-29629,28,5,6727.849999999999,5,5,5,15,555,Champions,2660.87,1345.57,208,0.7212,4,In-Store,0.0,Bronze,55-64,Brisbane,Male,1,1,5,0,False,True,False
CUST-29630,397,2,5116.11,1,3,5,9,135,At Risk,0.0,2558.05,609,0.0985,2,In-Store,5.0,Gold,35-44,Singapore,Female,1,3,3,0,True,False,False
CUST-29631,112,1,1073.8,4,1,3,8,413,New Customers,888.0699999999999,1073.8,268,0.1119,1,In-Store,5.0,Silver,45-54,Adelaide,Male,0,2,4,0,False,True,False
CUST-29632,25,6,2169.51,5,5,4,14,554,Champions,805.45,361.58,200,0.9,3,In-Store,0.0,Bronze,35-44,Perth,Male,1,1,3,0,False,True,False
CUST-29633,539,2,649.9599999999999,1,3,2,6,132,Potential Loyalists,8107.3,324.98,30,2.0,2,In-Store,0.0,Bronze,45-54,London,Male,0,1,4,0,False,True,False
CUST-29634,179,4,1133.96,3,5,3,11,353,Loyal Customers,5622.49,283.49,575,0.2087,4,Online,0.0,Bronze,25-34,Brisbane,Female,1,1,2,1,True,False,False
CUST-29635,317,3,583.65,2,4,2,8,242,Potential Loyalists,75.67,194.55,494,0.1822,3,Online,0.0,Bronze,45-54,Sydney,Male,1,1,4,1,False,True,False
CUST-29636,425,2,780.9,1,3,2,6,132,Potential Loyalists,0.0,390.45,340,0.1765,2,Online,0.0,Bronze,45-54,Toronto,Female,1,1,4,1,True,False,False
CUST-29637,295,3,579.64,2,4,2,8,242,Potential Loyalists,12693.86,193.21,112,0.8036,3,Online,3.3333333333333335,Gold,55-64,New York,Female,1,3,5,1,True,False,False
CUST-29638,441,1,1856.68,1,1,3,5,113,Hibernating,1348.6,1856.68,313,0.0958,1,Online,0.0,Bronze,35-44,Singapore,Male,1,1,3,1,False,True,False
CUST-29639,27,3,1279.47,5,4,3,12,543,Loyal Customers,987.4,426.49,655,0.1374,3,Online,0.0,Bronze,25-34,Auckland,Male,1,1,2,1,False,True,False
CUST-29640,242,4,10517.51,2,5,5,12,255,At Risk,4895.03,2629.38,135,0.8889,3,In-Store,0.0,Bronze,35-44,Singapore,Male,1,1,3,0,False,True,False
